symbol,ZT24,ZT26,ZT28,ZT30,ZT32,ZT34,ZT36,ZT38,ZT40,ZT42,ZT44,ZT46
NHS,2.211281,3.412108,3.801463,3.762678,2.629595,1.44272,2.64771,2.639826,2.635362,4.082557,3.474879,3.287147
OTOG,0,0.00725591,0,0,0,0,0.0241297,0,0,0,0.0186635,0.012075
FAM166A,0.064679,0,0,0.0290564,0.120643,0,0.0661861,0,0.0291272,0.0665366,0.1463932,0.230982
TMPPE,1.90791,2.13011,2.764832,2.73743,2.317201,1.835864,2.26994,1.821561,1.655043,1.651158,1.782163,1.900063
ZNF626,0.528592,1.2374693,1.41094,1.44951,1.02035,1.559095,1.31874,2.1917,0.9307746,0.823244,0.9930604,1.12363
HEPACAM2,0,0,0,0,0,0.0847216,0,0,0,0,0,0
SMTNL2,0,0,0.018702,0,0.0471063,0.1916937,0,0.16969,0,0,0,0
ZC3H6,2.727581,3.0854258,3.204760013,3.4735233,3.0339109,1.8376,2.969848,2.52212946,2.8568343,3.18687,2.890917594,3.569753094
LINC00265,2.215607,4.826532,4.532031,5.818531,1.829062,2.83392,2.80413,4.999335,4.241603,5.400788,4.627705,3.76251
LAMTOR4,147.607294,110.092693,109.955387,103.721544,122.546756,186.28781,107.307521,218.25617,134.751623,128.260765,127.41587,107.988002
PRKAR1B,9.810641,11.64602,12.548196,12.175183,12.185953,15.308766,16.204149,12.3590586,18.107764,10.681665,10.9518706,12.53212
NUTM2B,0.638473,0.580406,1.453069,1.728031,1.298274,0.583277,0.441553,0.695202,0.6679487,0.426972,0.800611,0.479641
HNRNPU-AS1,16.84577,14.203233,18.54279,15.64428,12.97214,8.69538,12.24856,10.450838,10.34826,17.3183288,10.414279,9.53641
NCR3LG1,6.25137,8.529589,9.25901,9.49719,7.218520002,6.64285,7.76558,5.13544,6.47106,5.78624,6.47768,6.9754979
DCUN1D3,2.90489,3.77677,4.08835,3.50728,3.07912,4.02945,2.72087,2.96397,2.73031,2.87759,2.54121,2.49731
AC002398.9,3.73638,2.49901,3.03003,5.23857,3.58133,3.82886,2.70844,4.01577,3.32981,2.7728,3.81993,3.05479
ZNF793,0.577952,0.829597,0.836252,1.811836,0.386431039,1.270128,0.45698711,0.8245833,0.4631644,0.776228,0.650514,0.893065
TUBB4B,481.251,486.371,485.424,484.917,449.647,485.898,558.71,385.479,616.515,469.139,449.423,457.756
AGAP4,5.554908,7.304135,8.193368,6.949487,5.066318,3.402491,7.257329,3.150391,6.727185,10.181493,5.705995,6.492735
CTD-2228K2.5,250.566418,232.450554,240.59041,275.648234,250.141361,190.435333,297.738276,181.064116,263.805628,215.68965,246.571959,232.504947
COMMD6,70.413517,41.539947,54.303573,49.3665,70.8860681,66.558274,67.131569,74.009378,81.873664,65.471324,71.834489,54.791798
PLA2G2A,0,0,0.0509545,0,0.042912,0.0377812,0.2775333,0.0722785,0.0840113,0.190298,0,0.0454345
IL17REL,0.320877,0.239042,0.3738,0.491438,0.297489,0.265708,0.519837,0.41237,0.303772,0.667683,0.481977,0.306974
AGPHD1,0.954694,2.179808,1.69028,2.290551,3.60246,3.099409,4.23948,6.29152,3.3004,3.758665,4.24058,3.36366
C15orf62,1.91571,1.54066,1.67053,1.48589,1.23022,1.00707,1.5363,1.04925,1.39689,1.80458,1.34283,1.96772
FAM25C,0,0.528408,0,0.212906,1.6672,0,0,0,0,0,0,0
FAM230A,0.0640741,0.039736,0.0191825,0.0149549,0.0699142,0.0392229,0.0266832,0.0531383,0.0228025,0.0348382,0.0664977,0.0330628
