"symbol","FKPM_CTL_ZT10","FKPM_CTL_ZT14","FKPM_CTL_ZT18","FKPM_CTL_ZT2","FKPM_CTL_ZT22","FKPM_CTL_ZT6"
"Pacsin3",9136.575,8767.08,8369.93,9277.89,8258.58,8754.23
"Padi1",41.3029,21.025,0,18.667,0,0
"Padi2",72274.5,74048.1,69204.3,71861.8,69042.5,66451.7
"Padi3",149.38,98.6094,56.7875,132.666,158.818,142.402
"Padi4",73.3066,74.4194,168.915,112.803,80.6964,0
"Paf1",28520,31562.6,27845.8,31400.1,32905.7,28823.9
"Pafah1b1",655334,724838,639630,679030,693863,663323
"Pafah1b2",149419,154005,141448,148421,149816,145503
"Pafah1b3",3754.82,2589.11,2022.16,3073.41,2552.38,3252.6
"Pafah2",6189.97,7613.33,6431.24,6522.76,5759.29,6829.21
"Pag1",2672.74,2292.97,3048.14,2868.59,2254.03,3114.6
"Pah",1408.44,1985.3,1872.16,1329.9,1423.39,1721.45
"Paics",3164.57,3192.49,3119.78,3691.89,3367.99,3346.24
"Paip1",35915.9,38255.35,33288.1,35707.8,35652.95,35335.85
"Paip2",68602.1,77751.7,66077.2,72237,72813.8,70089.4
"Pak1",99659.645,111684.8,99212.32,98623.535,101967.18,99101.25
"Pak1ip1",9531.43,10141.8,7073.2,8455.2,8225.91,9067.2
"Pak2",404.622,328.966,476.116,625.43,145.105,601.656
"Pak3",35363.9,36159.15,33168.4,34372.45,37097.45,35854
"Pak4",7056.28,5220.53,6575.39,5914.83,5169.89,7780.8
"Pak5",420.788,1457.91,372.483,1398.32,272.348,1819.91
"Pak6",15885.9,14982.9,15680.7,14993.7,13750.4,17516.1
"Palb2",2906.85,3301.19,3191.24,3049.12,3971.82,2837.18
"Pald1",7494.25,6225.81,6731.09,6889.17,5739.58,7580.36
"Palldl1",3777.53,3802.49,3532.81,4058.04,3939.59,4002.48
"Palm",64674.7,58099.9,73596.9,70754.1,60876,69962.5
"Palmd",16675.8,16048.5,14314.2,16150,15871.8,16830.3
"Pals1",3511.82,3171.64,3562.9,3760.77,3381.12,3435.15
"Pals2",32932.13,34965.325,35015.06,36223.055,33749.97,33359.41
"Pam",88891.5166666667,102477.63,92448.5433333333,88356.3233333333,94981.2666666667,85726.8733333333
"Pam16",13411,11893,14315.3,13317.6,13062.1,16044.5
"Pamr1",27907.6,26782.5,23374.6,25726.2,24264,25965.2
"Pan2",14944.5,14977.5,16234.7,15264.5,14705.8,14398.2
"Pan3",16065.965,16865.815,15383.345,16472.41,17021.94,16825.97
"Pank1",26532.8,27734.9,25258.7,25870.8,27828.2,24931.1
"Pank2",17048,16723.9,17461.8,18079.7,16261.9,17012.1
"Pank3",204454,224800,192057,195716,205985,191746
"Pank4",27554.6,26978.8,26600.9,25647.3,25099.4,26339.4
"Panx1",6504.3715,6842.769,6607.9875,6376.987,6319.3035,6845.945
"Panx2",54275,44526.9,60308,51395.8,48535.2,57760.1
"Panx3",49.746,32.3694,59.0145,55.8564,0,47.1588
"Paox",13436.4,15028.6,12174.3,13765.4,14764.3,13054.4
"Papln",2329.13,2020.16,2794.09,2858.03,1910.9,2728.86
"Papola",24681.0093333333,26059.54,26992.959,26621.5953333333,28208.3093333333,26006.6453333333
"Papolg",24572.7,27582.6,23897.7,25827,26064.9,24536.4
"Pappa",889.353645,1198.2401845,953.261,1214.638385,786.697927,1126.9039795
"Pappa2",727.542,564.804,929.408,217.764,283.04,677.334
"Papss1",24414.7863333333,23176.9926666667,22448.9296666667,23062.8066666667,22977.8216666667,22890.08
"Papss2",4518.4575,4533.942,3505.0395,4306.6705,4642.372,4441.555
"Paqr3",21223.6,21873.7,19282,21482.4,21564.3,21158.8
"Paqr5",4719.94,3720.39,3544.68,3239.27,2586.15,4594.57
"Paqr6",10734.5,9111.4,10378.8,9091.76,7826.21,12089.5
"Paqr7",35115.1,32166,32124.2,29489.6,29178.3,33073.4
"Pard3",15355.95,15993.1,16250.85,17882.7,16507.05,15215.35
"Pard3b",5290.22,6111.82,4520.7,5103.31,4435.35,5684.8
"Pard6a",5081.87,6133.27,4807.03,5355.19,5639.71,6170.46
"Pard6b",6861.61,5019.01,4977.99,5903.62,5114.9,5061.99
"Pard6g",1448.61,1507.3,1601.55,1478.28,908.423,1492.86
"Parg",53493.9,56660.3,53953,56962,54256.4,53507.6
"Park7",29003.8066666667,28924.8806666667,26337.747,28562.29,28392.17,28722.684
"Parl",9691.51,10275.99,7970.97,9275.97,9236.53,9202.965
"Parm1",44524,40442.8,45069.3,44004.3,44364.2,44807.9
"Parn",4404.368,4561.55066666667,4688.147,4920.95566666667,4719.26833333333,4249.09666666667
"Parp1",74167.3,76384.9,67870,66693.5,70597.6,67082.3
"Parp10",3501.31,3271.26,2447.11,3334.22,2273.91,3572.91
"Parp11",12684.6,12442.8,13062.8,13048.5,13379.2,12123.6
"Parp12",5940.6,6116.55,5312.73,6148.03,4886.42,4947.78
"Parp14",13237.9,13570.7,10274.5,12316.8,10627.7,13280.3
"Parp16",0.323909,0.310972,0.372648,0.304464,0.342707,0.292875
"Parp2",9618.74,10642.9,8604.11,10210.5,8654.05,9065.69
"Parp3",5351.99,4300.76,3987.3,4606,3714.05,4535.77
"Parp4",12890.134,13998.2018,14025.4602,14313.7604,14308.7522,13936.394
"Parp6",100517,99151.1,94693.6,97049.1,102781,98960.4
"Parp8",20320.7,21292.3,17294,18572.2,18884.5,17924.5
"Parp9",8067.14,8485.97,7323.55,8044.87,6007.83,7653.95
"Parpbp",240.0538599,278.790333333333,250.535433333333,221.730333333333,207.3887,233.877333333333
"Pars2",5675.44,7352.88,5287.84,6102.36,6224.61,6312.4
"Parva",26797.3,26983.7,25839,24970.1,22934.6,24422
"Parvb",23714.033,20114.371,19663.315,29018.36,23581.3035,30433.28
"Parvg",2844.42,2219.6,2394.9,2859.48,2304.95,2604.61
"Pask",7467.55,7849.42,7971.8,6952.14,7417.09,6942.81
"Pate2",0,19.734,0,56.4737,0,0
"Patj",23056.3,19445.4,16371.4,18200,16145.7,19296.3
"Patl1",18723.7,18351.6,19489,18398.1,18931.6,18228
"Patl2",0,0,0,18.9033,22.21,0
"Patz1",5616.27333333333,5180.83666666667,5079.28333333333,5114.47666666667,4800.78666666667,5828.70666666667
"Pawr",1927.77,1767.28,1915.26,1871.65,1596.27,1640.43
"Pax3",41.3029,42.05,88.5218,118.281,0,0
"Pax4",646.814,161.745,310.122,269.232,151.275,164.008
"Pax6",1970.502,2055.90566666667,1808.91666666667,2013.13533333333,1920.42833333333,1917.93066666667
"Pax8",78.0015,30.24645,0,0,11.105,0
"Paxbp1",31131.3,31547.1,31586,29538.7,32067.6,28967.4
"Paxip1",30704.1,26328,27441.3,27465.1,26958.2,25902.1
"Paxx",19633.1,17455,15752.5,17495.4,15052.5,18481.3
"Pbdc1",17751.1,18297.4,17127.1,19053.3,19000.8,19002
"Pbk",341.355,418.057,411.037,324.525,218.939,214.589
"Pbld1",568.754,705.394,305.668,611.045,756.468,419.068
"Pbrm1",89483.6,97959.5,86289.8,92658.9,97226.4,86669.8
"Pbx1",2079.32,1575.73,2491.87,1507.64,2376.78,1519.35
"Pbx2",52806.6,47878.5,47779.2,52574.8,49027.1,52838.1
"Pbx3",5666.8,5443.639,5303.702,5009.476,5083.815,5182.0715
"Pbx4",2665.45,2799.86,2672.51,2628.13,2568.07,2965.32
"Pbxip1",55474.7,44071.9,43059.8,53947.8,37331.3,56633.2
"Pc",27912.7206666667,29748.7666666667,26797.2433333333,28816.8786666667,28597.9333333333,27019.735
"Pcare",946.38,307.966,427.885,1142.32,321.845,778.12
"Pcbd1",5774.14,4573.43,3096.6,4856.55,2966.3,3609.61
"Pcbp1",18142.1,14879.9,22649.8,20595.3,16194,20222.1
"Pcbp2",6194.145,5048.855,6228.475,5720.22,6283.69,5893.465
"Pcbp3",21697.6,19928.7,20032.2,21071.8,17319.3,19211.6
"Pcbp4",70918.2,56433.4,64251.3,64203.2,56596.8,69567.8
"Pcca",11459.095,13101.91,11407.375,13189.91,12259.338964,11599.615
"Pccb",16209.4,15337.6,15186,15719.1,16252.6,17160.2
"Pcdh1",186248,175548,178236,207892,183473,185001
"Pcdh10",33454.25,33544.9515,34103.4,32729.55,31471.45,32304.115
"Pcdh12",1590.12,685.21,1131.49,2837.84,1768.83,2868.62
"Pcdh15",8394.91,9106.81,7937.16,9250.14,9915.35,9581.44
"Pcdh17",79315,74555.5,80665.9,82036.2,82887.3,84865.1
"Pcdh18",7940.33,8563.51,7965.27,8622.28,7891.86,8568.82
"Pcdh19",39281.75,33958.2,35241.805,38128.95,41327,42451.55
"Pcdh20",154114,171689,169257,160470,183746,149476
"Pcdh7",66692.1,67178.8,67302.7,61946.1,68007.4,69165.2
"Pcdh8",25847.7,16127.2,23006,22758.2,15359.1,31114.8
"Pcdh9",185903,215166,196900,198322,217373,192809
"Pcdha5",13442.2789,13487.0945,12768.9629,12500.20592,12966.317,13193.7648
"Pcdhb1",100.926,104.207,0,189.993,150.334,169.403
"Pcdhb10",6990.36,7573.16,8553.01,7170.64,7126.56,7901.84
"Pcdhb11",4065.91,4058.35,3565.72,4288.17,3724.93,4340.14
"Pcdhb12",5156.46,4620.72,5140.18,4077.2,4441.67,4115.16
"Pcdhb16",7705.6,8136.37,8283.2,8167.72,8166.09,7793.91
"Pcdhb2",2422.67,2843.55,2884.45,2852.55,3060.49,3036.32
"Pcdhb20",7482.67,8394.99,7774.78,7120.83,7709.14,7347.39
"Pcdhb21",4544.78,4796.64,4973.92,5062.85,5419.36,4941.78
"Pcdhb22",7576.49,7366.74,7405.23,7376.76,6941.47,7163.35
"Pcdhb3",3977.4,4581.68,3579.58,3559.84,3878.68,4465.7
"Pcdhb5",13765,14180.8,13882.8,13629.6,13560.9,14033.9
"Pcdhb6",7344.73,6971.88,6837.16,5945.46,6987.33,6748.49
"Pcdhb6l",10084.3,8340.84,9404.22,8242.51,8252.35,8296.63
"Pcdhb7",5952.93,6956.6,6687.67,6135.48,6662.16,6662.73
"Pcdhb8",3556.64,2968.19,3458.74,3319.19,3383.35,3563.6
"Pcdhb9",18285.4,19456.7,16775.5,17618.8,17668.3,16124.6
"Pcdhga1",1483.72,1323.68,1639.77,1443.72,1915.79,1114.4
"Pcdhga5",11087.2883333333,10899.995,11331.7983333333,11284.3283333333,11464.5933333333,11504.155
"Pced1a",7153.065,7392.93,6991.67,7577.245,6931.45,6956.88
"Pced1b",8072.055,8940.015,8994.015,8312.8,8519.575,7859.71
"Pcf11",94574.2,111227,100109,100723,106678,98539.8
"Pcgf2",2398.69,2078.11,2567.72,2349.05,2015.09,2506.89
"Pcgf3",18607.6,19708.7,18716,18070.1,18145.4,18645.4
"Pcgf5",4016.125,5024.771,4854.665,4645.95,4918.005,4638.717
"Pcgf6",8918.35,10269.3,9161.4,8779.32,9292.39,9169.98
"Pcid2",21356.4,22801.4,21195.2,20955.6,23485,22315.8
"Pcif1",24916.3,22182,19284.2,22219.7,20572.4,22312.3
"Pck2",13235.6,12532.6,11405.3,11402.8,10994.6,13052.6
"Pclaf",200.26,160.98,64.5112,112.629,129.425,66.7209
"Pclo",221347,232296,237881,225683,257893.5,233606.5
"Pcm1",105181.05,117210.5,107241.7,110200,112030.95,107824.55
"Pcmt1",62661.8,63541.8,56857.4,59861.7,61328.9,59407.2
"Pcmtd1",186631,209119,182237,198007,203710,188254
"Pcmtd2",114840,116362,112818,117539,118042,113908
"Pcna",24936.9,27291.3,24440.6,25299.2,25209.7,25735.6
"Pcnp",19799.9,22026.4,20805.9,20530.7,19615.8,20334.8
"Pcnt",33573.7,34217.5,39248.8,34845.4,30549.6,35934.2
"Pcnx1",221741,210519,224385,226979,222171,223071
"Pcnx2",62061,68653.7,70420.4,70246.6,64632.7,62141.7
"Pcnx3",56173.1,47886,52441.8,51830.8,44989.2,52924.2
"Pcolce",2622.16759695,2240.2645,1961.5505,2602.3485,964.8400443,2145.87429718
"PCOLCE2",1333.4,2170.47,1537.84,1707.85,962.961,1517.71
"Pcp2",26.3276,21.025,29.5073,18.9033,0,25.0284
"Pcp4",39532.8,41924.9473,34392.6,36085.93155,43674.468,39016
"Pcp4l1",12687.3,13768.1,10720.6,11157.9,11768.8,11747.5
"Pcsk1",4158.19,3531.06,3628.24,4087.02,4274.15,4614.76
"Pcsk1n",20.6514,63.0749,91.7679,77.5825,0,113.951
"Pcsk2",294603,315604,299471,304847,303584,291476
"Pcsk4",2166.99,1542.86,2316.02,1982.49,1532.1,2427.74
"Pcsk5",28122.1,26113.9,26595.3,28011.2,27642.6,29470.9
"Pcsk6",22120.6,21465.1,17432,19124.7,21535.3,19322.7
"Pcsk7",19250.9,18891.4,16803.5,18735.6,19418.8,20341.1
"Pcsk9",20.6514,76.2934,41.3102,80.4741,214.39,0
"Pctp",1773.55,2095.69,1459.4,2035.57,1789.98,2059.95
"Pcyox1",106809,111596,104831,108179,104516,106923
"Pcyox1l",14394.7,17189.9,16268,14890.9,14965.7,14972.1
"Pcyt1a",36263.5,40002,38726.3,40217.2,38747.4,35502.8
"Pcyt1b",12038.585,11792.08,10670.125,10944.37,12171.41,10905.55
"Pcyt2",33991.2,33608.2,30374.2,32857.8,30099.3,32667.6
"Pdap1",31861.3,36014.2,37489.5,42396.1,32282.5,33417.6
"Pdc",6673.76,19.734,1290.7,3301.33,36.2763,98.6647
"Pdcd10",37888.3,43993.6,35720.2,39588.8,38346.4,37886.1
"Pdcd11",55212.2,58483.6,58524.6,58920.8,63276.1,56897.8
"Pdcd1lg2",0,0,59.0145,18.9033,0,72.1872
"Pdcd2",9852.01,10830.1,8676.19,9560.24,10125.6,9898.99
"Pdcd2l",4491.95,5122.57,4420.86,4311.57,4215.17,4522.92
"Pdcd4",76207.2,91553.3,80459.1,85393.4,89273.2,78357.1
"Pdcd6",38511.5,38888.7,35009.3,37292.5,35584.8,38835.4
"Pdcd6ip",99615.1,101860,101662,98748,99363.2,99728.7
"Pdcd7",20681.3,21514.7,21309.2,24285.7,21440.5,23390.8
"Pdcl",25508.3,25081,23609.1,24974.7,24987.1,23075.6
"Pdcl2",819.192,711.995,833.877,744.092,1074.1,729.356
"Pdcl3",17265.3,18157.4,15146.3,17714.9,17475.7,16972.5
"Pde10a",26934.66,26366.05,28124.635,28567.37,32417.431,29726.9735
"Pde12",6109.819,6330.8245,5977.2205,5670.931,5436.6845,5828.492
"Pde1a",44623.1,42412.05,42259.6,43076.4,44466.4,44249.8
"Pde1b",49808.7,49691.6,43819.9,47988,51773.6,50193.1
"Pde1c",3119.225,2494.025,2291.415,3003.07,3078.215,2712.445
"Pde2a",163137.05,157415.05,157490.45,165996.1,157207.75,168004.25
"Pde3a",6373.28,6417.46,6399.7,7233.42,6010.82,7060.71
"Pde3b",25506.8,27575.5,23441.2,24295.3,25960.2,25702.6
"Pde4a",23590,22094.6,23466.5,23006.9,21181.3,23923.6
"Pde4b",16672.9233333333,17667.3033333333,16760.09,16661.15,17614.54,16233.65
"Pde4c",288.7,290.316,364.845,583.616,232.311,305.552
"Pde4d",11998.6233333333,13202.28,12520.49,12009.8266666667,12334.1066666667,12646.42
"Pde4dip",80055.6666666667,88403.5,85280,87783.2,88207.3,84550.3333333333
"Pde5a",10554.8,13681.9,10436.9,13032.6,12420.2,11698.1
"Pde6a",61.9543,0,59.0145,40.0008,0,0
"Pde6c",6240.08,115.761,2095.01,4087.98,70.5785,95.2428
"Pde6d",15425.1,15646,16223.1,16447.5,16361.1,16248.1
"Pde6h",27.6197,48.3801,27.2803,58.5231,0,45.866
"Pde7a",5664.86565815,5687.1462672,5676.58405,5510.943147,5774.57835,5595.1181
"Pde7b",4698.037676,4923.9108975,4368.291507,4910.294353,5630.4616785,4683.28855
"Pde8a",11916.8,13353.4,11679.2,11871.9,14274.4,10457.1
"Pde8b",29391.2,31328.4,28590.2,29200.3,29363.8,29102.7
"Pde9a",13857.4,11827.8,12542,13144.2,12663.3,14872.1
"Pdf",1379.54,918.161,1109.77,951.912,804.469,1721.9
"Pdgfa",4425.858,3689.26166666667,3470.42886666667,3898.12133333333,3793.28676666667,4076.29033333333
"Pdgfb",9632.18,8146.56,7819.41,9194.12,6942.64,9853.38
"Pdgfc",3075.523,3095.8255,2567.181,3632.8245,2665.959,2853.7085
"Pdgfd",3757.1762615,3115.42338965,3234.119452,3606.775955,3102.6596255,2559.66644735
"Pdgfra",107457,109576,100233,106809,103570,103319
"Pdgfrb",15341.3,15106.34,13928.2,16885.02,15062.99,15586.905
"Pdgfrl",873.444,846.559,736.045,890.747,403.222,582.831
"Pdha1",121519,132773,114002,122923,121511,115885
"Pdha1l1",76863.4,83195.6,74764.1,79760.5,80129.3,77398.3
"Pdhb",75183.7,78275.6,74456.2,77575.8,71712.4,75899.4
"Pdhx",15680.3085,15869.7265,15393.818,15934.31,15424.158,15766.5073
"Pdia3",126333,134015,133786,159486,145075,138442
"Pdia4",40248.2,39943.3,46675.6,50673.6,47055.1,45790.1
"Pdia5",654.471,867.313,629.982,738.141,592.053,760.833
"Pdia6",82695.4,83016.5,78371,99280.4,91203,90137.4
"Pdik1l",20620,24001.1,20086.5,19597.1,23150.3,20521.3
"Pdilt",1712.75,1957.33,2205.73,2535.76,2892.91,2105.38
"Pdk1",27695.4,27517.3,24372.2,25851.6,26789,26142.8
"Pdk2",43217.1,43816.4,42398.7,43811.1,43817.2,42448.8
"Pdk3",16585.9,16708.49,14789.55,15324.85,16472.4,16463.3
"Pdk4",1627.4,2601.91,2614.93,2101.5,1727.05,1149.02
"Pdlim1",2479.88,2353.28,2561.07,2573.65,1648.93,2186.05
"Pdlim2",2488.46,1272.67,1330.94,1563.99,994.008,2017.55
"Pdlim3",894.230666666667,1100.07666666667,752.167666666667,802.457266666667,917.539,763.737983
"Pdlim4",14640.8,14167.8,14548.7,12509,12030.8,14071.8
"Pdlim5",16502,19317.9,15867.7,18157.5,17349.6,16704.1
"Pdlim7",7204.47,6190.96,6687.85,6801.25,5462.77,8180.25
"Pdp1",15587.998,17698.6133333333,14982.6,15847.2296666667,17378.5766666667,16051.3066666667
"Pdp2",8798.45,8590.47,8767.41,7402.86,8034.53,8050.74
"Pdpk1",60791.7,59425.9,59979.7,61308.7,66068.2,63153.1
"Pdpn",19669.2,19539.6,16336.3,19431.4,16948.9,18074.5
"Pdpr",28025,28893.5,27382.2,27884.2,28103.8,27290.4
"Pdrg1",20174.9,22911.4,19017.1,20541.2,21588.4,19890
"Pds5a",64771.4,70499.6,68529.8,66470.4,71841.3,66832.2
"Pds5b",93600.685,94154.695,92129.63,95062.69,104237.75,94968.28
"Pdss1",4822.33,4586.03,3959.21,4497.27,4343.04,4291.41
"Pdss2",13697.9,13987,13851,13930.1,13647.9,13684.5
"Pdxdc1",3931.075,4468.775,3845.95,4243.4,4376.1644,4333.25
"Pdxk",19477.2,18535.3,16899.8,18176.7,16555.8,20496.8
"Pdxp",71437.7,70200.8,70273.1,67812.1,70137.9,70713.5
"Pdyn",33280.6,31846.7,30996.2,38819.8,36557.5,33231
"Pdzd2",34738.8,45411.6,47739.8,37792.1,47264.6,32505.5
"Pdzd4",106098,108885,104633,104481,106005,105908
"Pdzd7",4166.59,4406.92,4532,4624.04,4769.5,4850.04
"Pdzd8",126905,138156,125369,129364,137103,131238
"Pdzd9",20.6514,45.215,70.8174,135.241,106.855,122.333
"Pdzph1",5.82147,0,0,0,11.5986,11.4976
"Pdzrn3",20133.8,17628.7,20585.6,19739.2,17437.7,21304.1
"Pdzrn4",3792.48,4190.74,3621.64,4245.06,4299.75,4720.75
"Pea15",304018,312751,283534,312620,308821,306300
"Peak1",78111.3,83558.6,79688.5,76929,87117.9,73217.2
"Pear1",8287.53,7053.39,8369.32,10235.7,5697.56,9479.23
"Pebp1",214522,188504,208236,204257,183821,221079
"Pecr",6951.1822768,7241.72021025,6017.3,6745.72706165,6562.6815,6864.22316215
"Peds1",19086.095,18720.4625,18681.042,19484.227,18178.7,19282.128
"Pef1",39181.7,35568.2,34030.8,36254.1,34806,36066.5
"Peg12",77.3657,74.4194,29.5073,115.378,165.341,24.3483
"Peg3",709057,790155,745374,739937,782045,764774
"Peli1",11412.7,11984.9,11134.2,11793.9,13138.3,11303.1
"Peli2",12418.1,13501.6,11917.6,11140.3,12568.5,10956.3
"Peli3",2258.13,967.919,2060.69,1531.14,623.364,2924.59
"Pelo",10556.1,10379.6,9716.37,9037.8,8027.82,11562.1
"Pelp1",43316.2,40887,43041.5,43256.9,38560.4,43531.3
"Pemt",2104.19,1563.76,1370.03,1694.18,1240.97,1581.94
"Penk",18495.6,16271.3,17915.7,18284.7,24221.7,19477.7
"Per1",36350.7,36805.4,35067,26078.7,29106.9,28129.5
"Per2",43769.2,45777.4,47682,35676.5,36685.1,38863.8
"Per3",37872.5,38083.9,34485.9,26693.7,26651,27429.9
"Perm1",651.959,299.264,308.563,500.277,173.825,538.19
"Perp",8031.37,6797.93,6477.84,7125.69,7240.78,7544.21
"Pes1",29739.7,31911.6,28945.3,31097.7,30289.4,30481.3
"Pet100",19785.4,21674.5,18836.6,20497,22112.3,20853.4
"Pex1",26780.2,29403.4,28246,29410,29769.3,27048.1
"Pex10",8182.21,8484.39,8171.7,7665.03,7678.43,8329.17
"Pex11a",7729.3,6930.47,6381.37,6999.48,6967.21,5845.86
"Pex11b",20418,20791.3,18289.5,21088.8,20246,19589
"Pex11g",1994.77,1256.68,1242.34,1371.27,1138.17,1411.8
"Pex13",17103.5,18244.2,15799.8,16632,15745.3,16085.2
"Pex14",32384.2,26808,29506.6,28796.1,26083.6,31230.4
"Pex16",6210.15,5745.75,5563.00775,5941.11275,5298.755,6155.592
"Pex2",16597.1,16454,14721.6,16987.5,14684.5,16192
"Pex26",14158.1,12831.9,15678.6,14465.9,15503.6,14306.7
"Pex3",22448.2,23647.1,20921.2,22409.9,23339.7,22780.7
"Pex5",270.276,79.0759,404.096,57.9238,0.000874636,67.5381
"Pex5l",114747,123421,116690,119257,124949,120266
"Pex6",10929.4,9840.1,12120.8,11557.7,10477.3,10615.9
"Pex7",5917.01,5476.38,5523.51,5789.03,5596.28,6871.6
"Pf4",260.898,167.492,199.87,159.714,151.615,233.297
"Pfas",23705.5,18160.5,22465.7,21667.1,19827,21487.9
"Pfdn1",52634.8,53943,45579.4,50061.6,50300.1,50810.6
"Pfdn2",18797.8,19850.3,19102.6,21382.3,21012.6,19874.3
"Pfdn4",10883.9,10348.2,10457.5,10057.9,10473.6,11352.2
"Pfdn5",45225.8,43683.9,38974.2,43384.1,39611.1,43730.7
"Pfdn6",4686.07,4164.35,5122.01,3908.51,4326.08,4562.31
"Pfkfb1",63.5068192,52.6037316666667,71.6138397666667,26.6189749333333,35.6182753333333,46.5827561
"Pfkfb2",8771.06856,8857.44156,8035.81,8617.46812,8291.72,8720.87336
"Pfkfb3",13939.21175,14469.39575,14207.3465,15480.8235,15571.78301025,14263.494305
"Pfkfb4",410.199996666667,401.4168591,428.481633333333,369.473154166667,370.662720633333,525.714375833333
"Pfkl",99751.3,77263.7,97700.9,93117,77550.6,107840
"Pfkm",150837,161525,148384,169745,157747.191,155721.058
"Pfkp",200211,208304,186299,191864,199576,197627
"Pfn1",37693.8,38455.3,36885.5,37340.4,38407.5,41416.6
"Pfn2",106.44,43.924,95.8707,58.9041,73.8333,49.3767
"Pfn4",156.511,213.602,130.851,183.478,220.913,187.499
"Pgam1",336248,331559,318835,330399,316395,343009
"Pgam1-ps1",6286.43,5856.25,6235.29,6036.12,5585.13,6390.61
"Pgam2",313.993,0,0,340.26,0,25.0284
"Pgam5",31586.2,33388.1,29983.7,31937.6,30726.6,31307
"Pgap1",38303.3,42077.2,36915.3,37531.4,40169.3,38843.9
"Pgap2",2712.39,2181.305,2028.25,2761.4675,2389.725,2466.68
"Pgap3",6031.49,5011.35,5386.8,5732.26,4973.47,5958.57
"Pgap4",36830.8,35484.4,34096.3,35422.6,34526,37122.3
"Pgap6",6219.426,6105.3995,5548.3,6674.34,5746.15,6411.9025
"Pgbd5",74474.8,72568.2,74514.9,78353.2,69194.8,75739.8
"Pgc",26.3276,21.025,0,40.0008,0,0
"Pgf",729.324,1002.66,543.413,849.564,737.419,775.835
"Pgghg",3428.33,3972.98,3455.98,3117.23,2634.51,3484.09
"Pggt1b",18183.8,21930.7,19595.4,18058.2,21235.3,20140.6
"Pgk1",94737.15,96963.5,86206.6,96358.95,93035.55,92158.9
"Pgls",4447.85,2470.67,4494.66,3392.86,2854.29,5117.83
"Pglyrp1",246.799,325.093,395.637,227.669,291.831,111.89
"Pglyrp2",219.778,43.924,168.136,211.471,95.1029,184.846
"Pgm1",57705,53217.6,53369.4,53683.4,53399.1,51522.1
"Pgm2",17028.5,17702.9,14070.7,15643.1,14255.5,16485.1
"Pgm2l1",351385,376188,350661,362628,382093,363058
"Pgm3",11258.64,12336.29,11650.855,11763.975,10994.415,11406.435
"Pgm5",8547.26,9435.41,9069.26,8623.9,8508.3,6826.56
"Pgp",30609.6,29473.6,30170.9,29411.6,29677.1,30288.8
"Pgpep1",11613.4,10971.4,10229,11604,9501.95,12855.3
"Pgr",14382.7,14172.6,13364.3,12794.5,13195.9,13951.8
"Pgr15l",399.504,433.781,363.397,503.286,269.281,408.674
"Pgrmc1",158149,151884,134644,148335,143326,155999
"Pgrmc2",44671,44865.7,44602.6,45672.6,43538.4,46131.7
"Pgs1",46602,48501,40871.6,48230.6,43849.8,46326.4
"Phactr1",73440.1,77540.8,76090,74068.7,76398.4,74563.3
"Phactr2",4060.7048885,3950.563,3535.2705,4343.606,3116.7885,5271.4995
"Phactr3",103636,107639,104545,105675,99181.3,109282
"Phactr4",4289.01,4123.83,3287.17,4170.62,4148.9,3948.39
"Phaf1",10391.12,10530.02,11043.655,10911.86,11075.46,10919.58
"Phax",28694.9,29704,27110.4,28908,29522.1,27436.8
"Phb1",19196,17353.5,15815.4,18035.7,15779.3,18827.7
"Phb2",24658.525,24021.025,21693.265,22875.62,22802.185,23578.49
"Phc1",26849.3,24519.3,26563.7,24569.5,24844.5,23378.6
"Phc2",50702.3,51587.9,44416.7,50246.1,47981.9,48123.5
"Phc3",15888.575,14379.05,17080.085,15780.625,16581.435,15414.145
"Pheta1",472.09,24.19,598.41,189.139,167.656,836.314
"Pheta2",321.813,199.861,276.16,216.424,51.6233,293.837
"Phex",328.782,412.881,230.396,447.141,315.676,369.691
"Phf1",7107.255,6136.125,6240.485,6814.43,5409.79,7268.405
"Phf10",16637.8,17593.7,16664.8,17398.4,17213.4,16663.1
"Phf11",535.732,568.843,337.487,465.427,442.166,344.262
"Phf12",30584.7,27977.2,27694,26901.2,26279.5,29048.5
"Phf13",9420.17,9596.03,9488.53,9001.26,11097.4,8396.56
"Phf14",24438.1853333333,27323.5575,24084.1793333333,25237.0239,26113.5356666667,24369.1219333333
"Phf19",1916.5,1791.76,1474.8,1624.08,1589.67,1933.74
"Phf2",17612.2565,16718.031,18121.4,16564.5655,17075.43617,17702.705975
"Phf20",51566.4,56535.6,49555.5,54064.4,55392.6,49930.1
"Phf21a",28348.9,27343.9,26967.3,28248.2,29018.6,27938.1
"Phf21b",1649.3,1106.87,1422.2,1286.18,1016.22,1235.97
"Phf23",17060.2,19978.1,16271.4,17285.5,18113.4,18214.7
"Phf24",35577,27465.8,33343.5,31708.8,26209.9,37535
"Phf3",107401,122376,108220,107932,119216,109170
"Phf5a",11458.8,10910.5,9918.05,10569.1,10397.6,9653.22
"Phf6",2132.19,1857.28,1910.54,1941.37,1959.02,2525.84
"Phf7",3826.93,4835.56,4624.87,4711.05,4115.63,4182.71
"Phf8",34507.2,40335.1,40564.4,35937.5,40680.7,35162.4
"Phgdh",35532.7,34534.6,33005.5,32843.4,29420.3,31186.7
"Phip",70372.4,75268.9,75634.5,75344.4,75932.8,71951.9
